VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   
          7,           0,           1,      -5.338184579,      -3.402581068,      -3.594566463,      -3.410470986,     0.04980534574,      -9.482487833,     0.05915597557,      0.4419417046,     0.01415645868,      0.4062127838,     -0.1319339508,    -0.03112974443,     0.03594546265,     0.01415645868,      0.4444320234,       7.470787191,              -nan,     -0.1519605715,     -0.1423044843,     -0.2295934875,     -0.1851047536,     -0.1597380772,    -0.03216558932
          7,           0,           2,      -5.450802003,      -3.498837079,      -3.787597656,      -3.506039152,    -0.06402798275,      -9.512391118,      0.0582547375,      0.4436515547,     0.01417129606,      0.4076466899,     -0.1320611014,    -0.03022868102,     0.03495597306,     0.01417129606,      0.4460923631,       7.615716313,              -nan,     -0.2645779948,     -0.2385604951,     -0.4226246803,     -0.2806729202,     -0.2735714057,    -0.06206887424
          7,           0,           3,      -5.502773615,      -3.544761826,      -3.917197195,      -3.532068536,      -0.117273248,      -9.510808854,     0.05708106201,      0.4459387731,     0.01419134147,      0.4095491603,     -0.1322145944,    -0.02906418942,     0.03366420228,     0.01419134147,      0.4483150215,        7.81237695,              -nan,     -0.3165496076,     -0.2844852419,     -0.5522242195,     -0.3067023035,     -0.3268166709,       -0.06048661
          7,           0,           4,      -5.550840473,      -3.580612572,       -4.02172693,      -3.540570762,     -0.1659147813,      -9.504315472,      0.0557728518,      0.4485668802,      0.0142077341,      0.4116921727,     -0.1323402051,    -0.02778278208,     0.03222024043,      0.0142077341,      0.4508710605,       8.042745991,              -nan,     -0.3646164655,     -0.3203359877,     -0.6567539547,     -0.3152045297,     -0.3754582042,    -0.05399322855
          8,           0,           0,      -3.073087446,     -0.8773701533,      -1.116009903,     -0.8787216207,        2.32399102,      -7.540430947,     0.05593086227,      0.4515141559,     0.01421443789,      0.4143617353,     -0.1330238796,    -0.02790139623,     0.03222378586,     0.01421443789,      0.4538225666,       8.072719382,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          8,           0,           1,      -3.635860691,      -1.588224634,      -1.766596622,      -1.497931195,       1.762410566,       -8.21582348,     0.05495277388,       0.454962517,     0.01421345942,      0.4172825971,     -0.1333287141,    -0.02693310543,     0.03106656463,     0.01421345942,      0.4572150126,       8.279154715,              -nan,     -0.5627732455,     -0.7108544808,     -0.6505867184,     -0.6192095742,     -0.5615804532,     -0.6753925322
          8,           0,           2,      -4.160244617,      -2.206625697,       -2.26704546,      -2.095640952,       1.247169758,      -8.777986534,     0.05268008295,      0.4609632033,     0.01420422637,       0.422316439,      -0.133520443,    -0.02470781726,     0.02848293669,     0.01420422637,      0.4630885318,       8.750236854,              -nan,      -1.087157171,      -1.329255544,      -1.151035557,      -1.216919331,      -1.076821262,      -1.237555587
          8,           0,           3,      -4.671333619,       -2.73832823,      -2.750618971,      -2.645660141,      0.7442650509,      -9.210244715,     0.05144528013,      0.4641950678,     0.01419993425,      0.4250332442,     -0.1336235754,    -0.02349657233,      0.0270806834,     0.01419993425,      0.4662513426,       9.023083686,              -nan,      -1.598246173,      -1.860958077,      -1.634609068,       -1.76693852,      -1.579725969,      -1.669813768
          8,           0,           4,      -5.018320996,      -3.098327853,      -3.140022478,      -3.025681945,      0.3906080177,      -9.322122218,     0.04962111318,      0.4691305018,     0.01419883664,      0.4291960841,     -0.1337890567,    -0.02171141508,     0.02500071576,     0.01419883664,      0.4710845432,       9.454251864,              -nan,      -1.945233551,        -2.2209577,      -2.024012575,      -2.146960324,      -1.933383002,       -1.78169127
          8,           0,           0,      -5.281096893,      -3.353987764,      -3.469585983,      -3.334333054,      0.1168080922,      -9.390153257,     0.04876178706,      0.4714896783,     0.01419917291,      0.4311833351,     -0.1338722159,    -0.02087234297,     0.02401909755,     0.01419917291,      0.4733955128,       9.669245258,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          8,           0,           1,      -5.400757823,      -3.470930398,      -3.699714604,      -3.459500847,    -0.01078334294,      -9.402987963,      0.0483495344,      0.4726392888,     0.01419954531,      0.4321514852,     -0.1339162992,    -0.02047011559,      0.0235472439,     0.01419954531,      0.4745219722,       9.775467224,              -nan,     -0.1196609307,     -0.1169426337,     -0.2301286209,     -0.1251677933,     -0.1275914352,    -0.01283470633
          8,           0,           2,      -5.450673621,      -3.517075576,      -3.833797933,      -3.500078205,    -0.06418639986,      -9.399145449,     0.04776914283,       0.474283501,     0.01420061821,      0.4335316039,     -0.1339741352,    -0.01990635486,     0.02288159633,     0.01420061821,      0.4761335557,       9.928658395,              -nan,     -0.1695767281,     -0.1630878115,     -0.3642119497,     -0.1657451509,     -0.1809944921,   -0.008992191756
          8,           0,           3,      -5.493781744,      -3.551963128,       -3.95832983,      -3.522340947,     -0.1085194906,      -9.392088206,     0.04702930814,      0.4764458824,     0.01420200481,      0.4353271622,     -0.1340375335,    -0.01919415514,     0.02202960525,     0.01420200481,      0.4782542537,       10.13082908,              -nan,     -0.2126848512,      -0.197975364,     -0.4887438469,     -0.1880078931,     -0.2253275828,   -0.001934948573
          8,           0,           4,      -5.532432219,      -3.581559514,      -4.058328026,      -3.533382602,     -0.1471895081,      -9.379015458,     0.04622937539,      0.4788859081,     0.01420156248,      0.4373014281,     -0.1340620801,    -0.01843765501,      0.0211030677,     0.01420156248,      0.4806490702,       10.35890933,              -nan,     -0.2513353264,     -0.2275717498,     -0.5887420436,      -0.199049548,     -0.2639976003,                 0
          9,           0,           0,      -3.031117462,     -0.8344132456,      -1.043422875,     -0.8319748839,       2.366097249,      -7.502562555,     0.04664703558,      0.4815676554,       0.014203084,      0.4397217897,     -0.1346104818,    -0.01883785828,     0.02137980369,       0.014203084,      0.4833490009,       10.32364971,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          9,           0,           1,      -3.620446002,      -1.577428106,      -1.732412915,      -1.473176587,       1.778425944,      -8.209000698,     0.04618160565,      0.4848574986,     0.01420208856,       0.442524025,     -0.1348177593,    -0.01839578984,     0.02074283453,     0.01420208856,      0.4866099768,       10.49893116,              -nan,     -0.5893285408,     -0.7430148603,     -0.6889900402,     -0.6412017031,     -0.5876713048,      -0.706438143
          9,           0,           2,       -4.16194051,      -2.211730625,      -2.256779953,      -2.089803578,       1.246728325,      -8.781468464,     0.04480911113,      0.4906092893,     0.01418697278,      0.4473635963,     -0.1347680717,    -0.01710812912,      0.0190711955,     0.01418697278,       0.492282054,        10.9488735,              -nan,      -1.130823048,       -1.37731738,      -1.213357078,      -1.257828694,      -1.119368924,      -1.278905909
          9,           0,           3,      -4.685033755,      -2.754063067,      -2.751723728,      -2.655326724,      0.7320480633,      -9.153122519,     0.04403427229,      0.4936905832,     0.01417659415,      0.4499656818,     -0.1347271964,    -0.01638187218,     0.01813615609,     0.01417659415,      0.4953185732,       11.21150771,              -nan,      -1.653916293,      -1.919649822,      -1.708300854,      -1.823351841,      -1.634049186,      -1.650559963
          9,           0,           4,      -5.037392613,      -3.123473637,      -3.150950967,       -3.04342122,      0.3723880103,      -9.239119795,     0.04363348902,      0.4952728126,     0.01417090278,      0.4513047091,     -0.1347060436,    -0.01600643216,     0.01765311459,     0.01417090278,      0.4968776588,       11.35074971,              -nan,      -2.006275152,      -2.289060392,      -2.107528093,      -2.211446336,      -1.993709239,       -1.73655724
          9,           0,           0,      -5.218300056,      -3.311014191,      -3.408985294,      -3.271310889,      0.1780390149,       -9.24815203,     0.04301425167,       0.497689576,     0.01416160533,      0.4533523725,     -0.1346602884,    -0.01543025581,     0.01690824226,     0.01416160533,      0.4992587017,       11.57034138,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
          9,           0,           1,      -5.346896401,      -3.428990327,      -3.649932082,      -3.435102022,     0.04157827288,      -9.255588542,     0.04241528696,      0.5000298428,     0.01415188397,      0.4553299208,     -0.1346111584,     -0.0148776647,     0.01618761831,     0.01415188397,      0.5015644138,       11.78890628,              -nan,     -0.1285963456,     -0.1179761364,     -0.2409467884,     -0.1637911338,     -0.1364607421,   -0.007436511405
          9,           0,           2,      -5.420223209,      -3.490185763,        -3.8348288,      -3.499156778,    -0.03343186676,      -9.250247054,     0.04163658208,      0.5031040099,     0.01413773074,      0.4578961985,     -0.1345207912,     -0.0141725882,     0.01524909114,     0.01413773074,      0.5045936137,       12.08322069,              -nan,     -0.2019231537,     -0.1791715721,     -0.4258435056,     -0.2278458893,     -0.2114708817,   -0.002095023656
          9,           0,           3,      -5.481400783,      -3.538430198,       -3.97629955,      -3.513759424,    -0.09453013106,      -9.252559021,     0.04128870629,       0.504489366,      0.0141309331,      0.4590412617,     -0.1344755249,    -0.01386070065,     0.01482918817,      0.0141309331,      0.5059588648,       12.21858012,              -nan,     -0.2631007269,      -0.227416007,     -0.5673142561,     -0.2424485355,      -0.272569146,   -0.004406990371
          9,           0,           4,      -5.508950748,      -3.563307074,      -4.075030738,      -3.517739857,     -0.1225887096,      -9.242699155,     0.04085926882,      0.5062489014,     0.01412201448,       0.460469648,     -0.1344004091,    -0.01348273291,     0.01430825226,     0.01412201448,      0.5076935138,       12.39006267,              -nan,     -0.2906506927,      -0.252292883,      -0.666045444,     -0.2464289681,     -0.3006277245,                 0
