VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   
          7,           0,           0,      -3.194770231,      -1.120894228,      -1.367584482,      -1.084142932,       2.062121894,      -7.644915732,     0.03793142528,      0.1822529227,     0.01274954162,      0.1690047299,     -0.1169347356,    -0.03306393281,     0.03793142528,     0.01274954162,      0.1822529227,       4.804800278,    0.004359510712,                 0,                 0,                 0,                 0,                 0,                 0
          7,           0,           1,      -3.666916531,      -1.750000566,      -1.934536154,      -1.598483384,       1.600184893,      -8.251881909,     0.03754388927,       0.182761145,     0.01276146826,       0.169392535,     -0.1169933261,    -0.03271260605,     0.03754388927,     0.01276146826,       0.182761145,         4.8679332,    0.004359484464,     -0.4721463003,     -0.6291063383,     -0.5669516722,     -0.5143404515,     -0.4619370017,     -0.6069661771
          7,           0,           2,      -4.108729209,      -2.265012042,      -2.352876587,      -2.074592809,       1.176684852,      -8.598922442,     0.03619607264,      0.1849192527,     0.01282058566,      0.1711393528,     -0.1172956882,    -0.03147980194,     0.03619607264,     0.01282058566,      0.1849192527,       5.108820907,    0.004359445377,     -0.9139589784,      -1.144117814,     -0.9852921054,      -0.990449877,     -0.8854370421,     -0.9540067102
          7,           0,           3,      -4.526973148,      -2.704409281,       -2.75788018,      -2.508446886,      0.7745956724,      -8.694529596,     0.03390071308,      0.1887433012,     0.01294188481,      0.1742946874,     -0.1178539238,    -0.02939146321,     0.03390071308,     0.01294188481,      0.1887433012,       5.567531892,    0.004358587554,      -1.332202918,      -1.583515053,      -1.390295699,      -1.424303953,      -1.287526222,      -1.049613864
          7,           0,           4,       -4.89914562,      -3.088093419,      -3.136911971,      -2.903224098,      0.4078865836,      -8.716135634,     0.03191782873,      0.1921711979,     0.01303811942,      0.1771134624,     -0.1182999305,    -0.02763293606,     0.03191782873,     0.01303811942,      0.1921711979,       6.020810484,    0.004359576997,      -1.704375389,      -1.967199191,      -1.769327489,      -1.819081166,      -1.654235311,      -1.071219902
          7,           0,           0,      -5.201007087,      -3.403900329,      -3.452289365,      -3.250073809,      0.0985293881,      -8.716509447,     0.03109984932,      0.1936177002,     0.01304914848,      0.1782609956,     -0.1184009426,    -0.02695288239,     0.03109984932,     0.01304914848,      0.1936177002,       6.225679686,    0.004360834937,                 0,                 0,                 0,                 0,                 0,                 0
          7,           0,           1,      -5.424985882,      -3.637016211,      -3.708639932,      -3.516638755,     -0.1380720204,      -8.732330935,      0.0308994028,      0.1940041186,     0.01303960682,      0.1785531332,     -0.1183977359,    -0.02680318934,      0.0308994028,     0.01303960682,      0.1940041186,       6.278571784,    0.004361456456,     -0.2239787955,     -0.2331158822,      -0.256350567,     -0.2665649453,     -0.2366014085,    -0.01582148778
          7,           0,           2,      -5.581346992,      -3.796432883,      -3.914727641,      -3.701975958,     -0.3061248873,        -8.7287575,      0.0307646406,      0.1942153313,     0.01301648606,      0.1786877945,     -0.1183301311,    -0.02672227523,      0.0307646406,     0.01301648606,      0.1942153313,       6.312940035,    0.004362424577,     -0.3803399052,     -0.3925325541,     -0.4624382757,     -0.4519021491,     -0.4046542754,    -0.01224805359
          7,           0,           3,      -5.698804491,      -3.909056423,      -4.079070409,      -3.844232082,     -0.4296338408,      -8.726972717,     0.03066962123,      0.1942494111,     0.01299432684,      0.1786806173,     -0.1182202157,    -0.02667123144,     0.03066962123,     0.01299432684,      0.1942494111,       6.333609718,    0.004363713229,     -0.4977974036,      -0.505156094,     -0.6267810441,     -0.5941582724,     -0.5281632289,     -0.0104632705
          7,           0,           4,       -5.79000871,      -3.991431521,      -4.209744237,      -3.945391738,     -0.5218638517,      -8.736731134,     0.03059683062,      0.1942127421,     0.01298421431,      0.1786277506,     -0.1181253843,    -0.02662557925,     0.03059683062,     0.01298421431,      0.1942127421,       6.347479075,    0.004365001604,     -0.5890016229,      -0.587531192,     -0.7574548723,     -0.6953179292,     -0.6203932398,    -0.02022168724
          8,           0,           0,      -3.156726558,      -1.079788796,       -1.31235159,      -1.050054114,       2.100674473,      -7.586973154,      0.0305142761,      0.1934822251,      0.0129836996,      0.1778565879,     -0.1178917658,    -0.02655521776,      0.0305142761,      0.0129836996,      0.1934822251,       6.340711623,    0.004365506398,                 0,                 0,                 0,                 0,                 0,                 0
          8,           0,           1,      -3.650318603,       -1.72439754,      -1.904215799,      -1.582330088,       1.618082048,      -8.185829298,     0.03019479593,      0.1938952065,     0.01298953137,      0.1781522263,     -0.1179028304,    -0.02628549269,     0.03019479593,     0.01298953137,      0.1938952065,       6.421477628,     0.00436581934,     -0.4935920452,     -0.6446087444,     -0.5918642086,      -0.532275974,      -0.482592425,     -0.5988561446
          8,           0,           2,       -4.10816505,      -2.252854313,      -2.341304751,       -2.07366121,       1.178981122,      -8.447701913,     0.02906396381,       0.195828321,     0.01302141713,      0.1797145863,     -0.1180469612,    -0.02532028808,     0.02906396381,     0.01302141713,       0.195828321,       6.737839417,    0.004366348114,     -0.9514384914,      -1.173065517,      -1.028953161,      -1.023607096,     -0.9216933501,     -0.8607287592
          8,           0,           3,      -4.540111803,      -2.700256621,      -2.755362296,      -2.521298018,      0.7636201448,      -8.511472592,      0.0271223591,      0.1992875241,      0.0130861726,       0.182571648,     -0.1183303767,    -0.02367482671,      0.0271223591,      0.0130861726,      0.1992875241,       7.347720872,    0.004367264932,      -1.383385245,      -1.620467825,      -1.443010706,      -1.471243904,      -1.337054328,     -0.9244994385
          8,           0,           4,      -4.924183008,      -3.093235238,      -3.142503009,      -2.927382091,      0.3852502984,      -8.539368991,      0.0254446745,       0.202364469,     0.01313208435,      0.1850911742,     -0.1185282633,    -0.02229399741,      0.0254446745,     0.01313208435,       0.202364469,        7.95311683,    0.004368744725,       -1.76745645,      -2.013446442,      -1.830151419,      -1.877327977,      -1.715424174,     -0.9523958371
          8,           0,           0,      -5.233078102,      -3.421856904,      -3.466299643,      -3.281621308,     0.06813949618,      -8.558553185,     0.02476542738,      0.2036307505,     0.01313006784,      0.1860786656,     -0.1185245144,    -0.02177288073,     0.02476542738,     0.01313006784,      0.2036307505,       8.222379828,    0.004370228355,                 0,                 0,                 0,                 0,                 0,                 0
          8,           0,           1,      -5.458893909,      -3.666489001,      -3.730296336,      -3.550478957,     -0.1715109286,      -8.584641958,     0.02453807021,      0.2040320657,      0.0131106732,      0.1863542308,     -0.1184334651,    -0.02162538495,     0.02453807021,      0.0131106732,      0.2040320657,       8.314918979,    0.004371622266,     -0.2258158068,     -0.2446320969,     -0.2639966927,     -0.2688576491,     -0.2396504247,    -0.02608877315
          8,           0,           2,      -5.617554794,      -3.830405516,      -3.945376142,       -3.73515429,     -0.3405709532,      -8.618106114,     0.02445341428,      0.2040892886,     0.01309344614,      0.1863575907,     -0.1183205323,    -0.02158332962,     0.02445341428,     0.01309344614,      0.2040892886,         8.3460447,    0.004372896524,     -0.3844766916,     -0.4085486124,     -0.4790764994,     -0.4535329818,     -0.4087104493,    -0.05955292895
          8,           0,           3,      -5.731468707,      -3.946621267,      -4.118798299,      -3.867976416,     -0.4598234439,      -8.654492776,     0.02439884485,      0.2040376626,     0.01308361317,      0.1862840732,     -0.1182155954,    -0.02155379279,     0.02439884485,     0.01308361317,      0.2040376626,       8.362595193,    0.004374329173,     -0.4983906044,     -0.5247643632,     -0.6524986556,     -0.5863551084,     -0.5279629401,      -0.095939591
          8,           0,           4,        -5.8208004,      -4.034093945,      -4.255716424,      -3.970995142,     -0.5514722839,      -8.692966066,     0.02434816176,      0.2039586525,     0.01307945979,      0.1861975904,     -0.1181263075,    -0.02151884167,     0.02434816176,     0.01307945979,      0.2039586525,       8.376757743,    0.004375622991,     -0.5877222975,     -0.6122370413,     -0.7894167809,     -0.6893738342,     -0.6196117801,     -0.1344128807
          9,           0,           0,      -3.130101414,      -1.046170724,      -1.260539684,      -1.023108729,        2.12780104,      -7.520313313,     0.02427005751,      0.2031478044,     0.01307925648,      0.1853472428,     -0.1178780703,    -0.02145321699,     0.02427005751,     0.01307925648,      0.2031478044,       8.370305853,    0.004375962772,                 0,                 0,                 0,                 0,                 0,                 0
          9,           0,           1,       -3.64284851,      -1.708836128,      -1.878068277,      -1.573906466,       1.626570325,      -8.075848658,     0.02400655271,      0.2034359638,     0.01308165259,      0.1855299318,     -0.1178368102,    -0.02124715118,     0.02400655271,     0.01308165259,      0.2034359638,       8.474184788,     0.00437629992,     -0.5127470958,     -0.6626654038,      -0.617528593,     -0.5507977368,     -0.5012307149,     -0.5555353452
          9,           0,           2,      -4.113378617,      -2.244878136,        -2.3324593,      -2.079263484,       1.175260093,      -8.301290342,     0.02306543787,      0.2050899374,     0.01309347607,      0.1868501269,     -0.1178187458,    -0.02050563491,     0.02306543787,     0.01309347607,      0.2050899374,       8.891655928,    0.004376855662,      -0.983277203,      -1.198707413,      -1.071919616,      -1.056154755,     -0.9525409474,     -0.7809770291
          9,           0,           3,      -4.556692236,      -2.699026432,      -2.752255999,      -2.538567061,      0.7490613365,       -8.38308036,     0.02143612717,      0.2080947804,     0.01311498039,      0.1893224076,     -0.1178202514,    -0.01923162821,     0.02143612717,     0.01311498039,      0.2080947804,       9.707666816,    0.004377736052,      -1.426590822,      -1.652855708,      -1.491716315,      -1.515458332,      -1.378739704,     -0.8627670471
          9,           0,           4,      -4.952345405,      -3.105129443,      -3.146076275,      -2.954938894,      0.3598361269,      -8.437262588,     0.02001767986,      0.2107166376,     0.01312203138,      0.1914555563,     -0.1177483387,    -0.01815278183,     0.02001767986,     0.01312203138,      0.2107166376,       10.52652651,    0.004379046474,      -1.822243991,      -2.058958719,      -1.885536591,      -1.931830165,      -1.767964913,     -0.9169492749
          9,           0,           0,      -5.270786952,      -3.449383736,      -3.480848358,       -3.31731526,     0.03313821108,      -8.483557092,     0.01944417779,      0.2117372036,     0.01311005853,      0.1922340477,     -0.1176136049,    -0.01774255098,     0.01944417779,     0.01311005853,      0.2117372036,       10.88949123,    0.004380389816,                 0,                 0,                 0,                 0,                 0,                 0
          9,           0,           1,      -5.501376041,      -3.705052446,      -3.755834639,      -3.589599011,     -0.2124995188,      -8.536911393,     0.01925650063,      0.2119977375,     0.01309422818,      0.1923872723,     -0.1174605947,    -0.01762416623,     0.01925650063,     0.01309422818,      0.2119977375,       11.00915175,    0.004381607072,     -0.2305890895,     -0.2556687101,     -0.2749862811,     -0.2722837516,     -0.2456377299,    -0.05335430117
          9,           0,           2,      -5.660388403,      -3.873774289,      -3.977979378,      -3.772786946,     -0.3831289305,      -8.599374744,     0.01918878306,      0.2119676191,     0.01308260085,      0.1923134944,     -0.1173142186,      -0.017586301,     0.01918878306,     0.01308260085,      0.2119676191,       11.04643366,    0.004382787448,     -0.3896014509,     -0.4243905526,       -0.49713102,     -0.4554716864,     -0.4162671415,     -0.1158176517
          9,           0,           3,      -5.773162298,      -3.991037208,      -4.152638638,      -3.902615439,     -0.5017592873,      -8.664464068,     0.01914245942,      0.2118549664,     0.01307619372,      0.1921857847,     -0.1171857196,    -0.01755516312,     0.01914245942,     0.01307619372,      0.2118549664,       11.06728042,    0.004383954959,     -0.5023753463,     -0.5416534721,     -0.6717902794,     -0.5853001792,     -0.5348974983,     -0.1809069759
          9,           0,           4,      -5.861725363,      -4.077740295,      -4.287461575,      -4.002526452,     -0.5927442503,      -8.729925994,     0.01909496999,      0.2117293642,      0.0130731634,      0.1920576863,     -0.1170763193,    -0.01751708607,     0.01909496999,      0.0130731634,      0.2117293642,       11.08822713,    0.004385128036,     -0.5909384108,     -0.6283565587,      -0.806613217,     -0.6852111916,     -0.6258824614,     -0.2463689014
